facility_name,facility_id,state,measure_id,score,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date,footnote,risk_band,condition
AVERA SACRED HEART HOSPITAL,430012,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
AVERA ST LUKES,430014,SD,READM-30-PN-HRRP,0.9113,14.1802,15.5605,142.0,14.0,2020-07-01,2023-06-30,,Low,Pneumonia
AVERA ST LUKES,430014,SD,READM-30-HIP-KNEE-HRRP,0.8097,4.3524,5.3756,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
AVERA ST LUKES,430014,SD,READM-30-HF-HRRP,0.862,16.8039,19.494,180.0,20.0,2020-07-01,2023-06-30,,Low,Heart Failure
AVERA ST LUKES,430014,SD,READM-30-COPD-HRRP,0.993,18.3219,18.4514,,,2020-07-01,2023-06-30,,Moderate,COPD
AVERA ST LUKES,430014,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
AVERA ST LUKES,430014,SD,READM-30-AMI-HRRP,0.984,12.1448,12.3423,105.0,12.0,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
AVERA ST MARY'S HOSPITAL,430015,SD,READM-30-PN-HRRP,0.9681,13.9832,14.4433,101.0,12.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
AVERA ST MARY'S HOSPITAL,430015,SD,READM-30-HIP-KNEE-HRRP,0.897,4.5073,5.0251,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
AVERA ST MARY'S HOSPITAL,430015,SD,READM-30-HF-HRRP,0.9745,16.836,17.277,,,2020-07-01,2023-06-30,,Moderate,Heart Failure
AVERA ST MARY'S HOSPITAL,430015,SD,READM-30-COPD-HRRP,0.977,13.9587,14.2871,,,2020-07-01,2023-06-30,,Moderate,COPD
AVERA ST MARY'S HOSPITAL,430015,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
AVERA ST MARY'S HOSPITAL,430015,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,SD,READM-30-PN-HRRP,0.86,13.7594,15.9989,516.0,61.0,2020-07-01,2023-06-30,,Low,Pneumonia
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,SD,READM-30-HIP-KNEE-HRRP,1.0018,5.51,5.5002,417.0,23.0,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,SD,READM-30-HF-HRRP,0.9194,17.8273,19.3894,386.0,63.0,2020-07-01,2023-06-30,,Low,Heart Failure
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,SD,READM-30-COPD-HRRP,0.9533,17.1107,17.9491,169.0,26.0,2020-07-01,2023-06-30,,Low,COPD
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,SD,READM-30-AMI-HRRP,0.9531,15.1081,15.8513,,,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
SANFORD USD MEDICAL CENTER,430027,SD,READM-30-PN-HRRP,0.8928,15.0386,16.8447,370.0,48.0,2020-07-01,2023-06-30,,Low,Pneumonia
SANFORD USD MEDICAL CENTER,430027,SD,READM-30-HIP-KNEE-HRRP,1.2193,8.2637,6.7774,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
SANFORD USD MEDICAL CENTER,430027,SD,READM-30-HF-HRRP,0.9146,18.4446,20.1663,717.0,126.0,2020-07-01,2023-06-30,,Low,Heart Failure
SANFORD USD MEDICAL CENTER,430027,SD,READM-30-COPD-HRRP,0.9586,18.1077,18.8901,169.0,28.0,2020-07-01,2023-06-30,,Moderate,COPD
SANFORD USD MEDICAL CENTER,430027,SD,READM-30-CABG-HRRP,0.9014,9.052,10.0418,214.0,16.0,2020-07-01,2023-06-30,,Low,CABG
SANFORD USD MEDICAL CENTER,430027,SD,READM-30-AMI-HRRP,0.8553,11.1895,13.0823,405.0,38.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
MONUMENT HEALTH SPEARFISH HOSPITAL,430048,SD,READM-30-PN-HRRP,0.9772,12.4277,12.7172,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
MONUMENT HEALTH SPEARFISH HOSPITAL,430048,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
MONUMENT HEALTH SPEARFISH HOSPITAL,430048,SD,READM-30-HF-HRRP,1.038,17.449,16.8107,,,2020-07-01,2023-06-30,,Elevated,Heart Failure
MONUMENT HEALTH SPEARFISH HOSPITAL,430048,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
MONUMENT HEALTH SPEARFISH HOSPITAL,430048,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
MONUMENT HEALTH SPEARFISH HOSPITAL,430048,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
MONUMENT HEALTH RAPID CITY HOSPITAL,430077,SD,READM-30-PN-HRRP,0.9527,14.5986,15.3234,481.0,67.0,2020-07-01,2023-06-30,,Low,Pneumonia
MONUMENT HEALTH RAPID CITY HOSPITAL,430077,SD,READM-30-HIP-KNEE-HRRP,0.8299,6.7972,8.1899,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
MONUMENT HEALTH RAPID CITY HOSPITAL,430077,SD,READM-30-HF-HRRP,0.7693,14.2779,18.5586,586.0,66.0,2020-07-01,2023-06-30,,Low,Heart Failure
MONUMENT HEALTH RAPID CITY HOSPITAL,430077,SD,READM-30-COPD-HRRP,0.9656,15.9869,16.5568,182.0,27.0,2020-07-01,2023-06-30,,Moderate,COPD
MONUMENT HEALTH RAPID CITY HOSPITAL,430077,SD,READM-30-CABG-HRRP,1.0097,9.4987,9.4072,,,2020-07-01,2023-06-30,,Elevated,CABG
MONUMENT HEALTH RAPID CITY HOSPITAL,430077,SD,READM-30-AMI-HRRP,0.886,10.1674,11.4754,409.0,36.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
PHS INDIAN HOSPITAL AT ROSEBUD,430084,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
PHS INDIAN HOSPITAL AT ROSEBUD,430084,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
PHS INDIAN HOSPITAL AT ROSEBUD,430084,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
PHS INDIAN HOSPITAL AT ROSEBUD,430084,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
PHS INDIAN HOSPITAL AT ROSEBUD,430084,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PHS INDIAN HOSPITAL AT ROSEBUD,430084,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
DUNES SURGICAL HOSPITAL,430089,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
DUNES SURGICAL HOSPITAL,430089,SD,READM-30-HIP-KNEE-HRRP,1.2433,6.6122,5.3183,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
DUNES SURGICAL HOSPITAL,430089,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
DUNES SURGICAL HOSPITAL,430089,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
DUNES SURGICAL HOSPITAL,430089,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
DUNES SURGICAL HOSPITAL,430089,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
SIOUX FALLS SPECIALTY HOSPITAL,430090,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
SIOUX FALLS SPECIALTY HOSPITAL,430090,SD,READM-30-HIP-KNEE-HRRP,1.0091,4.2405,4.2023,634.0,27.0,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
SIOUX FALLS SPECIALTY HOSPITAL,430090,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
SIOUX FALLS SPECIALTY HOSPITAL,430090,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
SIOUX FALLS SPECIALTY HOSPITAL,430090,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SIOUX FALLS SPECIALTY HOSPITAL,430090,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
BLACK HILLS SURGICAL HOSPITAL LLP,430091,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
BLACK HILLS SURGICAL HOSPITAL LLP,430091,SD,READM-30-HIP-KNEE-HRRP,0.6698,2.5166,3.7572,1073.0,22.0,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
BLACK HILLS SURGICAL HOSPITAL LLP,430091,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
BLACK HILLS SURGICAL HOSPITAL LLP,430091,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
BLACK HILLS SURGICAL HOSPITAL LLP,430091,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
BLACK HILLS SURGICAL HOSPITAL LLP,430091,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
SAME DAY SURGERY CENTER LLC,430093,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
SAME DAY SURGERY CENTER LLC,430093,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
SAME DAY SURGERY CENTER LLC,430093,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
SAME DAY SURGERY CENTER LLC,430093,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
SAME DAY SURGERY CENTER LLC,430093,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SAME DAY SURGERY CENTER LLC,430093,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,SD,READM-30-HF-HRRP,0.8353,14.4465,17.2954,270.0,27.0,2020-07-01,2023-06-30,,Low,Heart Failure
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,SD,READM-30-CABG-HRRP,0.9476,8.8715,9.3622,245.0,20.0,2020-07-01,2023-06-30,,Low,CABG
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,SD,READM-30-AMI-HRRP,0.8251,9.534,11.5555,596.0,48.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
SANFORD MEDICAL CENTER ABERDEEN,430097,SD,READM-30-PN-HRRP,0.9982,16.6062,16.6359,73.0,12.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
SANFORD MEDICAL CENTER ABERDEEN,430097,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
SANFORD MEDICAL CENTER ABERDEEN,430097,SD,READM-30-HF-HRRP,0.9861,20.8462,21.1406,72.0,14.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
SANFORD MEDICAL CENTER ABERDEEN,430097,SD,READM-30-COPD-HRRP,0.9879,18.234,18.4581,,,2020-07-01,2023-06-30,,Moderate,COPD
SANFORD MEDICAL CENTER ABERDEEN,430097,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SANFORD MEDICAL CENTER ABERDEEN,430097,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
PINE RIDGE IHS HOSPITAL,430098,SD,READM-30-PN-HRRP,0.9816,14.0372,14.2999,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
PINE RIDGE IHS HOSPITAL,430098,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
PINE RIDGE IHS HOSPITAL,430098,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
PINE RIDGE IHS HOSPITAL,430098,SD,READM-30-COPD-HRRP,0.9677,16.1212,16.6597,,,2020-07-01,2023-06-30,,Moderate,COPD
PINE RIDGE IHS HOSPITAL,430098,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PINE RIDGE IHS HOSPITAL,430098,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,430099,SD,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,430099,SD,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,430099,SD,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,430099,SD,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,430099,SD,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,430099,SD,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
UNICOI COUNTY  HOSPITAL,440001,TN,READM-30-PN-HRRP,0.9951,15.9285,16.0062,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
UNICOI COUNTY  HOSPITAL,440001,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
UNICOI COUNTY  HOSPITAL,440001,TN,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
UNICOI COUNTY  HOSPITAL,440001,TN,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
UNICOI COUNTY  HOSPITAL,440001,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
UNICOI COUNTY  HOSPITAL,440001,TN,READM-30-AMI-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,Acute Myocardial Infarction
JACKSON-MADISON COUNTY GENERAL HOSPITAL,440002,TN,READM-30-PN-HRRP,0.9659,16.5336,17.1177,1103.0,180.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
JACKSON-MADISON COUNTY GENERAL HOSPITAL,440002,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
JACKSON-MADISON COUNTY GENERAL HOSPITAL,440002,TN,READM-30-HF-HRRP,1.002,20.6766,20.6357,1339.0,277.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
JACKSON-MADISON COUNTY GENERAL HOSPITAL,440002,TN,READM-30-COPD-HRRP,1.0067,20.1976,20.0641,295.0,60.0,2020-07-01,2023-06-30,,Elevated,COPD
JACKSON-MADISON COUNTY GENERAL HOSPITAL,440002,TN,READM-30-CABG-HRRP,0.9312,9.863,10.5921,196.0,17.0,2020-07-01,2023-06-30,,Low,CABG
JACKSON-MADISON COUNTY GENERAL HOSPITAL,440002,TN,READM-30-AMI-HRRP,1.0462,13.5991,12.9983,771.0,107.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
SUMNER REGIONAL MEDICAL CENTER,440003,TN,READM-30-PN-HRRP,0.9609,15.5063,16.1377,172.0,24.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
SUMNER REGIONAL MEDICAL CENTER,440003,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
SUMNER REGIONAL MEDICAL CENTER,440003,TN,READM-30-HF-HRRP,0.9748,20.989,21.532,247.0,50.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
SUMNER REGIONAL MEDICAL CENTER,440003,TN,READM-30-COPD-HRRP,1.0426,19.669,18.866,119.0,26.0,2020-07-01,2023-06-30,,Elevated,COPD
SUMNER REGIONAL MEDICAL CENTER,440003,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SUMNER REGIONAL MEDICAL CENTER,440003,TN,READM-30-AMI-HRRP,1.0132,12.5111,12.3478,,,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
TRISTAR SKYLINE MEDICAL CENTER,440006,TN,READM-30-PN-HRRP,1.0478,18.6351,17.7856,401.0,78.0,2020-07-01,2023-06-30,,High,Pneumonia
TRISTAR SKYLINE MEDICAL CENTER,440006,TN,READM-30-HIP-KNEE-HRRP,0.9599,4.3354,4.5165,,,2020-07-01,2023-06-30,,Moderate,Hip/Knee Replacement
TRISTAR SKYLINE MEDICAL CENTER,440006,TN,READM-30-HF-HRRP,1.1122,22.4509,20.1858,233.0,60.0,2020-07-01,2023-06-30,,High,Heart Failure
TRISTAR SKYLINE MEDICAL CENTER,440006,TN,READM-30-COPD-HRRP,1.0224,19.746,19.3131,84.0,18.0,2020-07-01,2023-06-30,,Elevated,COPD
TRISTAR SKYLINE MEDICAL CENTER,440006,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
TRISTAR SKYLINE MEDICAL CENTER,440006,TN,READM-30-AMI-HRRP,1.0252,13.4976,13.1661,,,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
UNITY MEDICAL CENTER,440007,TN,READM-30-PN-HRRP,0.9604,13.8475,14.4192,113.0,13.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
UNITY MEDICAL CENTER,440007,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
UNITY MEDICAL CENTER,440007,TN,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
UNITY MEDICAL CENTER,440007,TN,READM-30-COPD-HRRP,1.043,19.1986,18.4074,49.0,12.0,2020-07-01,2023-06-30,,Elevated,COPD
UNITY MEDICAL CENTER,440007,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
UNITY MEDICAL CENTER,440007,TN,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
HENDERSON COUNTY COMMUNITY HOSPITAL,440008,TN,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
HENDERSON COUNTY COMMUNITY HOSPITAL,440008,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
HENDERSON COUNTY COMMUNITY HOSPITAL,440008,TN,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
HENDERSON COUNTY COMMUNITY HOSPITAL,440008,TN,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
HENDERSON COUNTY COMMUNITY HOSPITAL,440008,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
HENDERSON COUNTY COMMUNITY HOSPITAL,440008,TN,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
CUMBERLAND MEDICAL CENTER,440009,TN,READM-30-PN-HRRP,0.9809,15.7041,16.0093,212.0,32.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
CUMBERLAND MEDICAL CENTER,440009,TN,READM-30-HIP-KNEE-HRRP,0.9374,5.0905,5.4307,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
CUMBERLAND MEDICAL CENTER,440009,TN,READM-30-HF-HRRP,1.0274,20.1058,19.5687,274.0,57.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
CUMBERLAND MEDICAL CENTER,440009,TN,READM-30-COPD-HRRP,0.9557,18.4369,19.2921,113.0,18.0,2020-07-01,2023-06-30,,Low,COPD
CUMBERLAND MEDICAL CENTER,440009,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
CUMBERLAND MEDICAL CENTER,440009,TN,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
WAYNE MEDICAL CENTER,440010,TN,READM-30-PN-HRRP,0.9771,14.1973,14.5303,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
WAYNE MEDICAL CENTER,440010,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
WAYNE MEDICAL CENTER,440010,TN,READM-30-HF-HRRP,1.0036,16.9261,16.8651,,,2020-07-01,2023-06-30,,Elevated,Heart Failure
WAYNE MEDICAL CENTER,440010,TN,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
WAYNE MEDICAL CENTER,440010,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
WAYNE MEDICAL CENTER,440010,TN,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
BLOUNT MEMORIAL HOSPITAL,440011,TN,READM-30-PN-HRRP,1.0213,17.0395,16.6837,508.0,88.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
BLOUNT MEMORIAL HOSPITAL,440011,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
BLOUNT MEMORIAL HOSPITAL,440011,TN,READM-30-HF-HRRP,0.9508,19.1107,20.1002,275.0,49.0,2020-07-01,2023-06-30,,Low,Heart Failure
BLOUNT MEMORIAL HOSPITAL,440011,TN,READM-30-COPD-HRRP,0.9657,18.2338,18.8815,116.0,19.0,2020-07-01,2023-06-30,,Moderate,COPD
BLOUNT MEMORIAL HOSPITAL,440011,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
BLOUNT MEMORIAL HOSPITAL,440011,TN,READM-30-AMI-HRRP,1.0376,12.7846,12.3218,135.0,19.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,440012,TN,READM-30-PN-HRRP,1.1098,17.2578,15.5498,440.0,83.0,2020-07-01,2023-06-30,,High,Pneumonia
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,440012,TN,READM-30-HIP-KNEE-HRRP,0.8921,4.9025,5.4952,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,440012,TN,READM-30-HF-HRRP,1.2105,23.3283,19.2708,434.0,115.0,2020-07-01,2023-06-30,,High,Heart Failure
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,440012,TN,READM-30-COPD-HRRP,1.0229,19.0264,18.6007,124.0,25.0,2020-07-01,2023-06-30,,Elevated,COPD
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,440012,TN,READM-30-CABG-HRRP,0.9751,9.7509,10.0,,,2020-07-01,2023-06-30,,Moderate,CABG
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,440012,TN,READM-30-AMI-HRRP,1.0106,12.3055,12.1762,191.0,24.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
"UNIVERSITY HEALTH SYSTEM, INC",440015,TN,READM-30-PN-HRRP,0.9936,17.3979,17.5107,836.0,145.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
"UNIVERSITY HEALTH SYSTEM, INC",440015,TN,READM-30-HIP-KNEE-HRRP,1.0623,6.7639,6.3669,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
"UNIVERSITY HEALTH SYSTEM, INC",440015,TN,READM-30-HF-HRRP,0.9714,19.9801,20.5685,691.0,136.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
"UNIVERSITY HEALTH SYSTEM, INC",440015,TN,READM-30-COPD-HRRP,0.8803,16.7381,19.0148,190.0,24.0,2020-07-01,2023-06-30,,Low,COPD
"UNIVERSITY HEALTH SYSTEM, INC",440015,TN,READM-30-CABG-HRRP,1.0393,10.4465,10.0512,122.0,14.0,2020-07-01,2023-06-30,,Elevated,CABG
"UNIVERSITY HEALTH SYSTEM, INC",440015,TN,READM-30-AMI-HRRP,1.0155,12.7739,12.5787,190.0,25.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,440016,TN,READM-30-PN-HRRP,1.0202,15.4383,15.1322,95.0,16.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,440016,TN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,440016,TN,READM-30-HF-HRRP,0.9945,18.6645,18.7669,61.0,11.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,440016,TN,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,440016,TN,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,440016,TN,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
WELLMONT HOLSTON VALLEY MEDICAL CENTER,440017,TN,READM-30-PN-HRRP,0.924,15.5065,16.7828,415.0,59.0,2020-07-01,2023-06-30,,Low,Pneumonia
WELLMONT HOLSTON VALLEY MEDICAL CENTER,440017,TN,READM-30-HIP-KNEE-HRRP,1.0216,4.7879,4.6868,,,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
WELLMONT HOLSTON VALLEY MEDICAL CENTER,440017,TN,READM-30-HF-HRRP,0.9513,18.9108,19.8796,394.0,71.0,2020-07-01,2023-06-30,,Low,Heart Failure
WELLMONT HOLSTON VALLEY MEDICAL CENTER,440017,TN,READM-30-COPD-HRRP,0.9378,18.1067,19.3076,127.0,19.0,2020-07-01,2023-06-30,,Low,COPD
WELLMONT HOLSTON VALLEY MEDICAL CENTER,440017,TN,READM-30-CABG-HRRP,0.962,9.5435,9.9209,,,2020-07-01,2023-06-30,,Moderate,CABG
