facility_name,facility_id,state,condition,measure_id,score,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,readmit_rate_calc,delta_pred_exp,ratio_pred_exp,risk_band,high_risk,low_risk,volume_band,score_z_condition,score_z_state,start_date,end_date,period_days,period_years,footnote
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,450148,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,450148,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
ADVENTHEALTH CENTRAL TEXAS,450152,TX,Pneumonia,READM-30-PN-HRRP,18.5985,18.5985,16.6092,243.0,53.0,0.21810699588477367,1.9893,1.1197709703056138,Elevated,1,0,Medium Volume,1.3590267226356993,0.7380454845452427,2020-07-01,2023-06-30,1094,2.9952087611225187,
ADVENTHEALTH CENTRAL TEXAS,450152,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
ADVENTHEALTH CENTRAL TEXAS,450152,TX,Heart Failure,READM-30-HF-HRRP,19.5114,19.5114,20.0944,231.0,43.0,0.18614718614718614,-0.583000000000002,0.9709869416354804,High,1,0,Medium Volume,0.02400232150433831,0.9252283933224131,2020-07-01,2023-06-30,1094,2.9952087611225187,
ADVENTHEALTH CENTRAL TEXAS,450152,TX,COPD,READM-30-COPD-HRRP,17.0387,17.0387,16.9578,,,,0.08089999999999975,1.0047706660062037,Elevated,1,0,,-0.5950144791117827,0.41822085850664903,2020-07-01,2023-06-30,1094,2.9952087611225187,
ADVENTHEALTH CENTRAL TEXAS,450152,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
ADVENTHEALTH CENTRAL TEXAS,450152,TX,Acute MI,READM-30-AMI-HRRP,13.3827,13.3827,13.4529,99.0,13.0,0.13131313131313133,-0.07019999999999982,0.9947817942599737,Moderate,1,0,Low Volume,-0.08571870735523333,-0.33141296172485224,2020-07-01,2023-06-30,1094,2.9952087611225187,
VAL VERDE REGIONAL MEDICAL CENTER,450154,TX,Pneumonia,READM-30-PN-HRRP,12.3344,12.3344,12.4521,,,,-0.11769999999999925,0.9905477790894709,Low,1,0,,-1.8839500893713699,-0.5463585672359799,2020-07-01,2023-06-30,1094,2.9952087611225187,
VAL VERDE REGIONAL MEDICAL CENTER,450154,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
VAL VERDE REGIONAL MEDICAL CENTER,450154,TX,Heart Failure,READM-30-HF-HRRP,19.3023,19.3023,18.4076,71.0,17.0,0.23943661971830985,0.8947000000000003,1.0486049240531086,High,1,0,Low Volume,-0.08277515455515098,0.8823540957812734,2020-07-01,2023-06-30,1094,2.9952087611225187,
VAL VERDE REGIONAL MEDICAL CENTER,450154,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
VAL VERDE REGIONAL MEDICAL CENTER,450154,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
VAL VERDE REGIONAL MEDICAL CENTER,450154,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
HEREFORD REGIONAL MEDICAL CENTER,450155,TX,Pneumonia,READM-30-PN-HRRP,14.1672,14.1672,14.693,,,,-0.5258000000000003,0.9642142516844756,Moderate,1,0,,-0.9350942439910994,-0.17055745516806545,2020-07-01,2023-06-30,1094,2.9952087611225187,
HEREFORD REGIONAL MEDICAL CENTER,450155,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
HEREFORD REGIONAL MEDICAL CENTER,450155,TX,Heart Failure,READM-30-HF-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
HEREFORD REGIONAL MEDICAL CENTER,450155,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
HEREFORD REGIONAL MEDICAL CENTER,450155,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
HEREFORD REGIONAL MEDICAL CENTER,450155,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
GRACE SURGICAL HOSPITAL,450162,TX,Pneumonia,READM-30-PN-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
GRACE SURGICAL HOSPITAL,450162,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,3.9123,3.9123,4.2537,,,,-0.34140000000000015,0.9197404612455039,Low,1,0,,-0.9615814205690469,-2.273243413344221,2020-07-01,2023-06-30,1094,2.9952087611225187,
GRACE SURGICAL HOSPITAL,450162,TX,Heart Failure,READM-30-HF-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
GRACE SURGICAL HOSPITAL,450162,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
GRACE SURGICAL HOSPITAL,450162,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
GRACE SURGICAL HOSPITAL,450162,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,TX,Pneumonia,READM-30-PN-HRRP,14.4057,14.4057,14.2059,,,,0.19979999999999976,1.0140645788017655,Moderate,1,0,,-0.8116208049234462,-0.12165492066992178,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,TX,Heart Failure,READM-30-HF-HRRP,19.3201,19.3201,18.8477,48.0,11.0,0.22916666666666666,0.4724000000000004,1.0250640661725303,High,1,0,Low Volume,-0.07368553679398868,0.8860038446872148,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,TX,Acute MI,READM-30-AMI-HRRP,14.9522,14.9522,14.4013,,,,0.5508999999999986,1.0382534910042842,Moderate,1,0,,0.6921079538384162,-0.00959942757459477,2020-07-01,2023-06-30,1094,2.9952087611225187,
METHODIST HOSPITAL ATASCOSA,450165,TX,Pneumonia,READM-30-PN-HRRP,14.3373,14.3373,14.3459,77.0,11.0,0.14285714285714285,-0.008599999999999497,0.9994005255857075,Moderate,1,0,Low Volume,-0.8470320553730366,-0.13567979848825704,2020-07-01,2023-06-30,1094,2.9952087611225187,
METHODIST HOSPITAL ATASCOSA,450165,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
METHODIST HOSPITAL ATASCOSA,450165,TX,Heart Failure,READM-30-HF-HRRP,18.0908,18.0908,18.1755,,,,-0.084699999999998,0.9953398806085115,Elevated,1,0,,-0.7014308802656788,0.6339456238965738,2020-07-01,2023-06-30,1094,2.9952087611225187,
METHODIST HOSPITAL ATASCOSA,450165,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
METHODIST HOSPITAL ATASCOSA,450165,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
METHODIST HOSPITAL ATASCOSA,450165,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
MISSION REGIONAL MEDICAL CENTER,450176,TX,Pneumonia,READM-30-PN-HRRP,20.6492,20.6492,17.7223,243.0,61.0,0.25102880658436216,2.9269,1.1651535071632915,High,1,0,Medium Volume,2.420691215281553,1.1585252643999306,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSION REGIONAL MEDICAL CENTER,450176,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
MISSION REGIONAL MEDICAL CENTER,450176,TX,Heart Failure,READM-30-HF-HRRP,23.6662,23.6662,22.2426,99.0,28.0,0.2828282828282828,1.4236000000000004,1.0640033089656784,High,1,0,Low Volume,2.145662089710783,1.7771371997496133,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSION REGIONAL MEDICAL CENTER,450176,TX,COPD,READM-30-COPD-HRRP,20.7079,20.7079,19.9965,47.0,12.0,0.2553191489361702,0.7113999999999976,1.0355762258395218,High,1,0,Low Volume,1.12863842594206,1.1705612341066012,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSION REGIONAL MEDICAL CENTER,450176,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
MISSION REGIONAL MEDICAL CENTER,450176,TX,Acute MI,READM-30-AMI-HRRP,17.6236,17.6236,17.1705,55.0,11.0,0.2,0.45309999999999917,1.0263882822282402,Elevated,1,0,Low Volume,2.016023941549608,0.5381499672192874,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,TX,Pneumonia,READM-30-PN-HRRP,16.6978,16.6978,17.3859,1436.0,237.0,0.16504178272980502,-0.6880999999999986,0.960421951121311,Elevated,1,0,High Volume,0.37501848097579016,0.34832201569567606,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,8.2777,8.2777,7.0657,,,,1.2119999999999997,1.171532898368173,Low,1,0,,2.751555535655716,-1.3781527462658303,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,TX,Heart Failure,READM-30-HF-HRRP,22.1314,22.1314,20.6649,1550.0,348.0,0.22451612903225807,1.4665,1.0709657438458449,High,1,0,High Volume,1.3619123515180296,1.462438625545207,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,TX,COPD,READM-30-COPD-HRRP,19.4675,19.4675,19.5429,330.0,64.0,0.19393939393939394,-0.07539999999999836,0.9961418213264153,High,1,0,High Volume,0.545944905984363,0.9162270463015814,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,TX,CABG,READM-30-CABG-HRRP,12.8303,12.8303,12.1027,195.0,27.0,0.13846153846153847,0.7275999999999989,1.0601188164624422,Moderate,1,0,Medium Volume,1.4557114170244936,-0.4446782030530475,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,TX,Acute MI,READM-30-AMI-HRRP,15.6596,15.6596,14.7186,434.0,71.0,0.16359447004608296,0.940999999999999,1.0639327109915344,Moderate,1,0,High Volume,1.0426874888039386,0.1354473351255595,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,TX,Pneumonia,READM-30-PN-HRRP,17.6711,17.6711,18.8681,173.0,26.0,0.15028901734104047,-1.1969999999999992,0.9365595899958131,Elevated,1,0,Medium Volume,0.8789040082065934,0.5478894657042426,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,TX,Heart Failure,READM-30-HF-HRRP,20.5308,20.5308,20.967,509.0,103.0,0.20235756385068762,-0.4361999999999995,0.9791958792388039,High,1,0,High Volume,0.5445616667699711,1.134248282913221,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,TX,COPD,READM-30-COPD-HRRP,17.3951,17.3951,17.4205,,,,-0.0254000000000012,0.9985419477052897,Elevated,1,0,,-0.42759109108136983,0.4912978534548185,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,TX,CABG,READM-30-CABG-HRRP,11.0609,11.0609,12.1414,218.0,21.0,0.0963302752293578,-1.0805000000000007,0.9110069678949709,Low,1,0,Medium Volume,0.25731665638574497,-0.8074796476694639,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,TX,Acute MI,READM-30-AMI-HRRP,14.5141,14.5141,14.4984,165.0,24.0,0.14545454545454545,0.015699999999998937,1.001082878110688,Moderate,1,0,Medium Volume,0.47499048950650263,-0.0994283599168872,2020-07-01,2023-06-30,1094,2.9952087611225187,
UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,450194,TX,Pneumonia,READM-30-PN-HRRP,15.6159,15.6159,14.8116,48.0,11.0,0.22916666666666666,0.8042999999999996,1.0543020335412785,Moderate,1,0,Low Volume,-0.1850901719688389,0.12648699651940082,2020-07-01,2023-06-30,1094,2.9952087611225187,
UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,450194,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,450194,TX,Heart Failure,READM-30-HF-HRRP,17.408,17.408,18.1988,,,,-0.7907999999999973,0.9565465854891533,Elevated,1,0,,-1.0501045323623768,0.49394289620125936,2020-07-01,2023-06-30,1094,2.9952087611225187,
UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,450194,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,450194,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,450194,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
PARIS REGIONAL MEDICAL CENTER,450196,TX,Pneumonia,READM-30-PN-HRRP,14.7681,14.7681,16.5377,417.0,54.0,0.12949640287769784,-1.7696000000000005,0.8929960030717693,Moderate,1,0,High Volume,-0.6240033025414018,-0.04734767328154737,2020-07-01,2023-06-30,1094,2.9952087611225187,
PARIS REGIONAL MEDICAL CENTER,450196,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,3.8739,3.8739,4.3005,318.0,11.0,0.03459119496855346,-0.42660000000000053,0.9008022322985698,Low,1,0,High Volume,-0.9942438247288105,-2.2811170289615323,2020-07-01,2023-06-30,1094,2.9952087611225187,
PARIS REGIONAL MEDICAL CENTER,450196,TX,Heart Failure,READM-30-HF-HRRP,21.9446,21.9446,20.7108,423.0,97.0,0.2293144208037825,1.2338000000000022,1.0595727832821524,High,1,0,High Volume,1.2665224302941538,1.4241367662401625,2020-07-01,2023-06-30,1094,2.9952087611225187,
PARIS REGIONAL MEDICAL CENTER,450196,TX,COPD,READM-30-COPD-HRRP,20.6134,20.6134,18.8338,220.0,51.0,0.2318181818181818,1.7795999999999985,1.094489694060678,High,1,0,Medium Volume,1.084245860933996,1.1511847581733745,2020-07-01,2023-06-30,1094,2.9952087611225187,
PARIS REGIONAL MEDICAL CENTER,450196,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
PARIS REGIONAL MEDICAL CENTER,450196,TX,Acute MI,READM-30-AMI-HRRP,13.2728,13.2728,13.7148,170.0,21.0,0.12352941176470589,-0.44200000000000017,0.9677720418817628,Moderate,1,0,Medium Volume,-0.1401839192476716,-0.3539470855879381,2020-07-01,2023-06-30,1094,2.9952087611225187,
WADLEY REGIONAL MEDICAL CENTER,450200,TX,Pneumonia,READM-30-PN-HRRP,16.9693,16.9693,15.3993,209.0,42.0,0.20095693779904306,1.5700000000000003,1.1019526861610593,Elevated,1,0,Medium Volume,0.5155762952603511,0.4039909386149464,2020-07-01,2023-06-30,1094,2.9952087611225187,
WADLEY REGIONAL MEDICAL CENTER,450200,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
WADLEY REGIONAL MEDICAL CENTER,450200,TX,Heart Failure,READM-30-HF-HRRP,16.7431,16.7431,17.9631,178.0,25.0,0.1404494382022472,-1.2200000000000024,0.932082992356553,Elevated,1,0,Medium Volume,-1.3896375014295932,0.3576104216192223,2020-07-01,2023-06-30,1094,2.9952087611225187,
WADLEY REGIONAL MEDICAL CENTER,450200,TX,COPD,READM-30-COPD-HRRP,16.9751,16.9751,16.4956,96.0,18.0,0.1875,0.4795000000000016,1.029068357622639,Elevated,1,0,Low Volume,-0.6248913800060976,0.4051801826404779,2020-07-01,2023-06-30,1094,2.9952087611225187,
WADLEY REGIONAL MEDICAL CENTER,450200,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
WADLEY REGIONAL MEDICAL CENTER,450200,TX,Acute MI,READM-30-AMI-HRRP,13.1323,13.1323,12.5209,,,,0.6114000000000015,1.048830355645361,Moderate,1,0,,-0.20981414919205343,-0.3827554968960687,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEDICAL CITY WEATHERFORD,450203,TX,Pneumonia,READM-30-PN-HRRP,17.0867,17.0867,16.8385,398.0,69.0,0.17336683417085427,0.24820000000000064,1.0147400302877334,Elevated,1,0,High Volume,0.576355254365351,0.42806287802828835,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEDICAL CITY WEATHERFORD,450203,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.169,5.169,4.315,168.0,11.0,0.06547619047619048,0.8539999999999992,1.197914252607184,Low,1,0,Medium Volume,0.10734679056570788,-2.0155670397433108,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEDICAL CITY WEATHERFORD,450203,TX,Heart Failure,READM-30-HF-HRRP,21.8217,21.8217,21.1169,200.0,46.0,0.23,0.7047999999999988,1.03337611107691,High,1,0,Medium Volume,1.2037632155274804,1.3989370954232991,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEDICAL CITY WEATHERFORD,450203,TX,COPD,READM-30-COPD-HRRP,23.2589,23.2589,22.3242,57.0,16.0,0.2807017543859649,0.9346999999999994,1.041869361500076,High,1,0,Low Volume,2.3270027998634477,1.6936235632670393,2020-07-01,2023-06-30,1094,2.9952087611225187,
MEDICAL CITY WEATHERFORD,450203,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
MEDICAL CITY WEATHERFORD,450203,TX,Acute MI,READM-30-AMI-HRRP,15.6456,15.6456,14.1887,91.0,19.0,0.2087912087912088,1.4568999999999992,1.1026803019304094,Moderate,1,0,Low Volume,1.0357492452507622,0.13257674609841494,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTHWEST TEXAS HOSPITAL,450209,TX,Pneumonia,READM-30-PN-HRRP,15.3269,15.3269,15.5633,222.0,33.0,0.14864864864864866,-0.23639999999999972,0.9848104193840638,Moderate,1,0,Medium Volume,-0.3347078822017601,0.06722983731619958,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTHWEST TEXAS HOSPITAL,450209,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
NORTHWEST TEXAS HOSPITAL,450209,TX,Heart Failure,READM-30-HF-HRRP,17.3135,17.3135,19.5342,262.0,37.0,0.14122137404580154,-2.2206999999999972,0.8863173306303818,Elevated,1,0,Medium Volume,-1.0983612109258476,0.47456642026803264,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTHWEST TEXAS HOSPITAL,450209,TX,COPD,READM-30-COPD-HRRP,15.4276,15.4276,16.7632,,,,-1.3356000000000012,0.9203254748496706,Moderate,1,0,,-1.351848992175187,0.08787757410430462,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTHWEST TEXAS HOSPITAL,450209,TX,CABG,READM-30-CABG-HRRP,12.6702,12.6702,11.9998,,,,0.670399999999999,1.0558675977932965,Moderate,1,0,,1.3472774839521167,-0.4775054389991808,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTHWEST TEXAS HOSPITAL,450209,TX,Acute MI,READM-30-AMI-HRRP,10.507,10.507,12.0625,289.0,24.0,0.08304498269896193,-1.5555000000000003,0.8710466321243523,Low,1,0,High Volume,-1.5108834920602847,-0.9210524521077104,2020-07-01,2023-06-30,1094,2.9952087611225187,
UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,450210,TX,Pneumonia,READM-30-PN-HRRP,14.0562,14.0562,13.4313,,,,0.6249000000000002,1.0465256527662996,Moderate,1,0,,-0.9925598697206984,-0.19331712531185533,2020-07-01,2023-06-30,1094,2.9952087611225187,
UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,450210,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,450210,TX,Heart Failure,READM-30-HF-HRRP,18.2103,18.2103,17.4673,50.0,12.0,0.24,0.7429999999999986,1.04253662558037,Elevated,1,0,Low Volume,-0.6404078846219253,0.6584481516639872,2020-07-01,2023-06-30,1094,2.9952087611225187,
UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,450210,TX,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,450210,TX,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,450210,TX,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,TX,Pneumonia,READM-30-PN-HRRP,16.3666,16.3666,16.8608,214.0,33.0,0.1542056074766355,-0.49420000000000286,0.9706894097551716,Elevated,1,0,Medium Volume,0.20355347879882146,0.2804120809963666,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,TX,Heart Failure,READM-30-HF-HRRP,20.0694,20.0694,18.5091,206.0,47.0,0.22815533980582525,1.5603000000000016,1.0842990745092955,High,1,0,Medium Volume,0.3089465187362635,1.039641870261467,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,TX,COPD,READM-30-COPD-HRRP,18.9557,18.9557,19.1439,,,,-0.18819999999999837,0.9901691922753463,High,1,0,,0.30552041105180044,0.8112865131521056,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,TX,CABG,READM-30-CABG-HRRP,12.122,12.122,11.4117,,,,0.7103000000000002,1.062243136430155,Low,1,0,,0.975987776829837,-0.5899095036192324,2020-07-01,2023-06-30,1094,2.9952087611225187,
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,TX,Acute MI,READM-30-AMI-HRRP,13.469,13.469,12.3505,118.0,20.0,0.1694915254237288,1.1184999999999992,1.090563135095745,Moderate,1,0,Low Volume,-0.04294939173815041,-0.31371783079323895,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH SYSTEM,450213,TX,Pneumonia,READM-30-PN-HRRP,15.3672,15.3672,15.6452,125.0,18.0,0.144,-0.27800000000000047,0.9822309717996573,Moderate,1,0,Low Volume,-0.313844236103536,0.07549303287290901,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH SYSTEM,450213,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UNIVERSITY HEALTH SYSTEM,450213,TX,Heart Failure,READM-30-HF-HRRP,19.9239,19.9239,19.5517,174.0,36.0,0.20689655172413793,0.3721999999999994,1.0190367078054594,High,1,0,Medium Volume,0.23464655332901366,1.0098082485864983,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH SYSTEM,450213,TX,COPD,READM-30-COPD-HRRP,14.8108,14.8108,15.2016,,,,-0.3907999999999987,0.9742921797705506,Moderate,1,0,,-1.641598559338931,-0.03859237674875605,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH SYSTEM,450213,TX,CABG,READM-30-CABG-HRRP,10.7353,10.7353,10.1503,,,,0.5850000000000009,1.0576337645192755,Low,1,0,,0.036791430849418334,-0.8742413467579148,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH SYSTEM,450213,TX,Acute MI,READM-30-AMI-HRRP,12.4168,12.4168,12.3378,,,,0.07900000000000063,1.0064030864497724,Low,1,0,,-0.5644079536419143,-0.5294631003904997,2020-07-01,2023-06-30,1094,2.9952087611225187,
HCA HOUSTON HEALTHCARE CONROE,450222,TX,Pneumonia,READM-30-PN-HRRP,16.4624,16.4624,16.0618,251.0,43.0,0.17131474103585656,0.4005999999999972,1.0249411647511486,Elevated,1,0,Medium Volume,0.2531499377618455,0.30005511162497117,2020-07-01,2023-06-30,1094,2.9952087611225187,
HCA HOUSTON HEALTHCARE CONROE,450222,TX,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.1699,5.1699,5.0745,,,,0.0954000000000006,1.01879988176175,Low,1,0,,0.10811231566320283,-2.01538250187728,2020-07-01,2023-06-30,1094,2.9952087611225187,
